path,h1,h2,h3,nframes,fps,size,hash_bits,n_hashes,valid
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch9_main_20240707003003_20240707010003.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch9_main_20240707010003_20240707013003.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch9_main_20240707013003_20240707020003.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch9_main_20240707020003_20240707023003.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch9_main_20240707023003_20240707030003.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch9_main_20240707030003_20240707033003.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch9_main_20240707033003_20240707040003.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch9_main_20240707040003_20240707043003.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch9_main_20240707043003_20240707050002.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706043000_20240706050004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706050004_20240706053004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706053004_20240706060004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706060004_20240706063004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706063004_20240706070004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706070004_20240706073004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706073004_20240706080004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706080004_20240706083004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706083004_20240706090004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706090004_20240706093004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706093004_20240706100004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706100004_20240706103004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706103004_20240706110004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706110004_20240706113005.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706113005_20240706120004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706120004_20240706123004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706123004_20240706130004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706130004_20240706133004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706133004_20240706140004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706140004_20240706143004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706143004_20240706150004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706150004_20240706153004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706153004_20240706160004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706160004_20240706163004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706163004_20240706170004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706170004_20240706173004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706173004_20240706180004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706180004_20240706183004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706183004_20240706190004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706190004_20240706193004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706193004_20240706200004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706200004_20240706203004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706203004_20240706210004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706210004_20240706213004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706213004_20240706220004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706220004_20240706223004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706223004_20240706230004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706230004_20240706233004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240706233004_20240707000000.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240707000000_20240707003004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240707003004_20240707010004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240707010004_20240707013004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240707013004_20240707020004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240707020004_20240707023004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240707023004_20240707030004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240707030004_20240707033004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240707033004_20240707040004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240707040004_20240707043004.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/._N884A6_ch10_main_20240707043004_20240707050003.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706043000_20240706050001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27045,14.993679868718676,952055138,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706050001_20240706053001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26976,14.993580373172074,948749358,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706053001_20240706060001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26996,14.99053235380677,949591310,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706060001_20240706063001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26991,14.989920082638662,950559381,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706063001_20240706070001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.992890152861714,949348441,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706070001_20240706073001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26976,14.992747058529291,949425437,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706073001_20240706080001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.993445609669392,949128086,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706080001_20240706083001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.993722989412404,949189129,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706083001_20240706090001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.990587150766634,949423294,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706090001_20240706093001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26991,14.989254119254284,949420813,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706093001_20240706100001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26976,14.99316370427185,949425357,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706100001_20240706103001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.993584652043747,949334004,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706103001_20240706110001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.99316826073916,949394119,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706110001_20240706113001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26991,14.9927510873369,949170125,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706113001_20240706120001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26977,14.990470157422996,949183742,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706120001_20240706123001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.990254169049908,949044353,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706123001_20240706130001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.99369546017586,949014599,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706130001_20240706133001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26991,14.993583939294622,948838360,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706133001_20240706140001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26970,14.993162184098464,948192997,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706140001_20240706143001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27001,14.994641002715596,949820288,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706143001_20240706150001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.991030817334126,949798993,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706150001_20240706153001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.991224757292338,949086787,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706153001_20240706160001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.99316826073916,948960159,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706160001_20240706163001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.993441966965298,948740373,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706163001_20240706170001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26990,14.994277841357318,948664509,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706170001_20240706173001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26995,14.993723686695327,948866250,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706173001_20240706180001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26990,14.989531209214755,949059289,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706180001_20240706183001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26979,14.991498205176647,949106390,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706183001_20240706190001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.993445609669392,949094487,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706190001_20240706193001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26991,14.992667807229989,949205214,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706193001_20240706200001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.99330655957162,949421167,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706200001_20240706203001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.993029210662252,949582089,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706203001_20240706210001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26976,14.991247325571702,949286776,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706210001_20240706213001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.989421779473254,949524040,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706213001_20240706220001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.993029210662252,949498974,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706220001_20240706223001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.993722989412404,949365027,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706223001_20240706230001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.993025336645603,949338319,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706230001_20240706233001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.993945319009477,949462261,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240706233001_20240707000000.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26279,14.99078727445936,926160160,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240707000000_20240707003001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27000,14.990422785442634,949373345,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240707003001_20240707010001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26986,14.993804901628506,949986530,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240707010001_20240707013001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26990,14.993944646289568,949409920,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240707013001_20240707020001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.993722989412404,949468887,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240707020001_20240707023001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.99386203180634,949445645,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240707023001_20240707030001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26981,14.990193954142152,949994376,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240707030001_20240707033001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.990475449986391,949431840,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240707033001_20240707040001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26991,14.993583939294622,949465957,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240707040001_20240707043001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26991,14.993167501749786,950088098,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/N884A6_ch7_main_20240707043001_20240707050000.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26968,14.99380076837113,948919362,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 7/._N884A6_ch7_main_20240706050001_20240706053001.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 8/N884A6_ch8_main_20240706043000_20240706050002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27062,14.993628455870132,952252152,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 1/Cam 8/N884A6_ch8_main_20240706050002_20240706053002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26975,14.992691236709444,948710891,256,3,True
